Time,Bayside - Little Neck,Bedford Stuyvesant - Crown Heights,Bensonhurst - Bay Ridge,Borough Park,Canarsie - Flatlands,Central Harlem - Morningside Heights,Chelsea - Clinton,Coney Island - Sheepshead Bay,Crotona - Tremont,Downtown  - Heights - Slope,East Flatbush - Flatbush,East Harlem,East New York,Flushing - Clearview,Fordham - Bronx Park,Fresh Meadows,Gramercy Park -  Murray Hill,Greenpoint,Greenwich Village - Soho,High Bridge - Morrisania,Hunts Point - Mott Haven,Jamaica,Kingsbridge - Riverdale,Long Island City - Astoria,Lower Manhattan,Northeast Bronx,Pelham - Throgs Neck,Port  Richmond,Ridgewood - Forest Hills,Rockaway,South Beach - Tottenville,Southeast Queens,Southwest Queens,Stapleton - St. George,Sunset Park,Union Square - Lower East Side,Upper East Side,Upper West Side,Washington Heights - Inwood,West Queens,Williamsburg - Bushwick,Willowbrook
01-07-2022,0.9732269133439859,0.9905092805348726,0.9697858729325727,0.9673996914015002,0.9771530628734579,0.9853313182699237,0.9969043233234158,0.9675425706637582,0.974751753483943,0.9992540855212197,0.9832337400983528,0.9946947581324201,0.9706145013835292,0.9708726410712465,0.994045072010616,0.9750321302661091,0.9967798861282456,1.0090675629936885,0.9983198266742607,0.9487894101038282,1.0925514167404882,0.9861279224965269,0.9823792311963097,0.9853444797550781,0.9966484952477446,0.985579421639866,0.9728910121528394,0.9969270450300037,0.9806725672074992,0.9827750679414502,1.0006824113417618,0.9924784567309947,0.977755185991382,0.9833889491801875,0.9649920386887825,0.998594656164329,0.9991340948057225,0.9983700797253559,0.9950367298438845,0.9730446215072013,0.9869817617354523,1.0020545127215357
01-08-2022,0.9783049285150964,0.984134457403248,0.9704223336908279,0.9748254855635197,0.9372724176333357,0.9901129711772768,0.993556458635043,0.9674804549990881,0.9582609212379598,0.9998046565702501,0.9847352073121374,0.9959341109812203,0.9646428826757711,0.968225613489295,0.9842887121257801,0.9725720150902584,0.9975016423566099,1.0070772057941975,0.9985739626184124,0.9547828465971616,0.9893473817116658,0.9826129293406698,0.987509251734323,0.9888815981936253,0.9976899584951079,0.9878124472687827,0.9788773993891714,0.9800344158235065,0.9804974673153342,0.9783748450396201,0.9972247593983381,0.9957592667574438,0.9766438044148816,0.9856719290624373,0.9628720691171517,0.9977987935281366,0.9987444263192131,0.9969459546420263,0.9931356536894048,0.9741886937631143,0.9972836037674307,1.000045269202124
01-09-2022,0.9772948339820142,0.9818334688567996,0.9688322238831409,0.9830420886115216,0.9568693952235204,0.9837432909728124,0.9909364082749023,0.9653758611347686,0.9577124072583153,0.9988790633292979,0.9812839872043836,0.9958527482630333,0.9653578832957825,0.967912041777623,0.9806488174758191,0.965631070639339,0.9958257722156783,1.0056165912779553,0.9992644562008436,0.9543104427563067,0.9736433478635561,0.985979890251044,0.9881260027486625,0.982472964243385,0.9972553661782964,0.988807648540819,0.9823307065812038,0.9680686487898629,0.9810022292125815,0.9750613410681132,0.9919059734117214,0.988260174698412,0.9749475114746509,0.9805744445266006,0.9579476718750941,0.9970099885645688,0.997704506075101,0.9976641946298227,0.9918654252993087,0.9705945467053119,0.9955516812516598,0.9922290097778693
01-10-2022,0.9754333860770132,0.983490389806142,0.9634458946882496,0.9807923080019744,0.9588081295332437,0.9989830040742129,0.9864262707079717,0.9617174432901363,0.9509681649442457,0.9976774834317157,0.9801168442089976,0.9983931448330836,0.9594988390655139,0.9638049394014495,0.9601590877648244,0.9643156187305072,0.9963061296229,0.9960848940121185,0.9990750722460362,0.9884003588379789,0.9688561978164781,0.980116889057387,0.9823884325819892,0.986273847278132,0.9980235545271551,0.9897102860616687,0.980157375633489,0.9616908447431571,0.9778310404744871,0.9697255719290918,0.9834699834409552,0.9814620438649433,0.9737832694912059,0.9765394289950944,0.9470438976217948,0.9971633231439107,0.9981175871573973,0.9968883253201093,0.9954461826778482,0.9686186821739199,0.9909999224405954,0.9868064199622056
01-11-2022,0.9625401715574563,0.9877511006269056,0.9624004787870539,0.9678385393062939,0.9855417814424575,0.999327454427222,0.9875348494622661,0.9631575391165808,0.9462741508058303,0.99650952610105,0.9811792513247763,0.997084660332604,0.9582366064971151,0.9630045483372015,0.9645954263749478,0.9587073777540608,0.9965765254791676,0.993868782230236,0.9973518596680302,0.992807201592704,0.932931353343879,0.9743790501859058,0.9787224942003909,0.9841968188435892,0.9960305854324633,0.9883276450669419,0.9689329057146118,0.9716690156982218,0.9721118650438042,0.9731871313231414,0.9764499240671572,0.972952458484896,0.967969309838446,0.9692466245056632,0.9491957061030406,0.997754265817811,0.9982161017749294,0.9982092807542673,0.996310485857158,0.964206604874336,0.985798745126138,0.9811969691201863
01-12-2022,0.9613331366393472,0.9797614926058502,0.9599547457557334,0.9543245075561778,0.9824805679461616,0.9983764374904033,0.9904208967882752,0.9600871228090271,0.9593076335316534,0.99820112680263,0.9862736491800895,0.9974533652146447,0.9579306514419158,0.9604116708143653,0.9794882141011053,0.9591044137606014,0.9953282802598595,0.9924988924657501,0.9978091546765496,0.9951792401240566,0.9296939475059074,0.9669052128685363,0.9795395519524719,0.9873321160416261,0.9970422601063984,0.9838526343821477,0.9556540973687504,0.9733139634185043,0.968870629598409,0.9524950637126551,0.9724183745156966,0.970599629163957,0.9663194258298667,0.9625022514575267,0.9665942135493641,0.9980937094937014,0.9989627875240866,0.9972388803343195,0.9931634360600743,0.9610480604397902,0.974117108042396,0.9768455114525756
01-01-2023,0.9618169511706939,0.971131244417722,0.960765229484398,0.9631808881001616,0.9811885809783961,0.999869769203987,0.9931477914789205,0.9551793638508329,0.9708359106008394,0.9981082160127986,0.9882274401693609,0.9990618739405146,0.9648621081517262,0.9601654732288567,0.9918548298718082,0.9504136643366072,0.9943473895731979,0.996233963439941,0.9976770586463468,0.9921256648120801,0.9586417891515857,0.9708326717948831,0.9823436568860056,0.9785488281214018,0.9944805799766148,0.991623361794942,0.9562793941437251,0.9659040909992216,0.9662924040971819,0.9589099807418433,0.9643422469738671,0.970989446758931,0.9686619818076172,0.9549318461166934,0.9728355333979548,0.9957109411130703,0.9979571179040706,0.9977716944833255,0.9930330364943295,0.9567919923400052,0.9648308885332398,0.973642286399209
01-02-2023,0.961721492252181,0.9642982557072678,0.9619178531653085,0.9702930660101661,0.9710586359983235,0.9965275859828274,0.9945071203714392,0.9482756495090349,0.9781731747197838,0.9974497957425322,0.9840473656080151,1.0,0.9680887850271344,0.9523479299374621,0.9895114877967618,0.9491762448158365,0.993443023100247,0.9985134741503272,0.999589797776386,0.9897916436767987,0.9551500771379562,0.9735909385908543,0.9869929084045987,0.975007636793871,0.9942952328335334,0.9858896684274852,0.9583018880933752,0.9553338994489898,0.9653081903752827,0.9577206142653569,0.9588451436804654,0.9700079586043207,0.962385433383761,0.9572187395726535,0.9717753605296264,0.9954505098257987,0.9970174974283611,0.9987789716780746,0.9937613561243939,0.9570389241140312,0.9893562995354889,0.9662587645405745
01-03-2023,0.9618754791086039,0.9635863941505228,0.9598571462421011,0.9672039917390343,0.9702519204097696,0.996130001456768,0.9958050016396132,0.9458138372096663,0.9737865968002258,0.9956921129377045,0.9890360576021004,1.0022221550163315,0.972629705547188,0.9504310892378349,0.9727103585281499,0.9486398056492821,0.9960096550336961,1.0011363699184046,0.9974298364136619,0.9848622133479403,0.9389608419329991,0.9682456594221119,0.9886669797943385,0.9671847789132075,0.9954119725601472,0.9867864333172796,0.9603351193469517,0.9503722802612032,0.9637885704583615,0.9699149208073344,0.9534863530523385,0.9690449954889883,0.9640970728442247,0.9584800427945016,0.9608872266153881,0.9903572849405143,0.9966618021334479,0.9940688037674428,0.9946019169195136,0.9567888972784127,0.9891439686120657,0.9636580446558408
01-04-2023,0.952290415701261,0.9662039521550035,0.9610640886914685,0.9548201809181862,0.9651979042860043,0.9979632071745109,0.9906889894279304,0.9520310807857425,0.9716172184869656,0.9940082219082637,0.9916093843144469,1.002105128746113,0.9664212224541665,0.950605850489549,0.9867013020933694,0.9456514156455627,0.9955923509269189,0.9971250859984286,0.9961010223402194,0.9885262346225487,0.8637506999518876,0.961589558897121,0.98884534935469,0.9660697995393404,0.9979998516669545,0.9803553027502122,0.9619581736839091,0.9534456784448571,0.963826771427911,0.9726000440330302,0.9602187922168438,0.9721961360613217,0.9592464736321697,0.9606525856243548,0.9588477358244366,0.9942908945059736,0.9967678826629628,0.9927742037075502,0.9947721758408864,0.9632425058004134,0.9822980775874742,0.9632433884269993
01-05-2023,0.9550334540911469,0.9768908600071728,0.9577862286239247,0.9503269033592112,0.9540182995280606,0.9962766885402489,0.9896458719228334,0.9577353178489099,0.9761593260111273,0.9947350945672291,0.9918455355688135,1.0015382823227523,0.9690771347159306,0.9584869011042726,0.9843475420502449,0.9457493363272423,0.9964428445805901,0.9976099095476954,0.9972158442083724,0.9912118019913422,0.989242345564298,0.9631235980983549,0.9881916322479876,0.9755909124219334,0.9961491855343707,0.9770084351286279,0.9602510955803188,0.9673089149173512,0.9649449490260451,0.9672489759309049,0.968906090315907,0.966593327352296,0.9607405270903625,0.9565799559352035,0.9453648303923606,0.9947979862944637,0.9974177993173244,0.9937855731101933,0.9941057218178229,0.9571831966163314,0.9886490133299777,0.9686881056013666
01-06-2023,0.95822712488219,0.9862658023614606,0.9632328465718698,0.9640342245643646,0.9494176795858825,0.9971652659665561,0.9836383687130685,0.9567360244056606,0.9754744252096255,0.99565797775018,0.9851877242929007,0.9984423676012462,0.9729402489903589,0.9609628408469324,0.9866319940220961,0.9485173355942642,0.996864156474795,0.9964882061698556,0.9978782194039665,0.9953459868264446,0.9928333589798463,0.9697994970913375,0.9767142706814942,0.982848592965078,0.9971567890868694,0.9704870839249486,0.9537645383840174,0.9783872630788379,0.9689153642056245,0.9578524329720528,0.9690703516875144,0.9688479023797464,0.9642503986093889,0.9597893112617991,0.9535077978321054,0.9964960880457022,0.9970597668943103,0.9894638241609844,0.9939524528464823,0.9578528584141642,0.9919361038860676,0.9719938050573714
01-07-2023,0.96616433154367,0.9876051754436409,0.9619294129455642,0.9593730252563257,0.9526357707827324,0.9958150297252087,0.9824051879683496,0.9568067074653814,0.9724289505440639,0.996931778175874,0.9818762524698126,0.9987255734919287,0.9791997017689718,0.9622475027587343,0.9929453887543446,0.9630226876177418,0.9979127359212425,0.9967972881662204,0.9993476465445248,0.9962579861466848,0.9893670279019005,0.9703049086605423,0.9742826790700946,0.9855266954589819,0.9953521740167014,0.9776400166942698,0.9531375503784626,0.980660388554257,0.9700466989330563,0.9571054347045969,0.970739350167905,0.9674230116170409,0.9698634179068528,0.9640305537834465,0.9712885799703146,0.9973765468152281,0.9977565268855599,0.9908501046678372,0.9942594094646626,0.9542274650305418,0.995249415431854,0.9733061141898324
01-08-2023,0.9650556607885216,0.9871515413458269,0.9635841392461506,0.9566687158435412,0.9721794997554518,0.997529132354801,0.9837152102016246,0.9529253901818532,0.9727406989771846,0.9974646846908881,0.9781089589144248,0.9963886972941304,0.9814863192208603,0.9633719577674201,0.9903578650957895,0.9639356285372279,0.9982975771291239,1.0003922356886297,0.9982025834258579,0.9943597413942401,0.986100293520598,0.9756439742753992,0.9779503601389572,0.9844719224990673,0.9963574824946374,0.9729402055467609,0.9631847728111999,0.9800175552298551,0.9754410739740971,0.9686542134664139,0.970097509524533,0.9747004729522906,0.9723401777591929,0.9641988579240742,0.9715798225371348,0.9951809911377104,0.9982770313998615,0.9919263987414515,0.992120238346995,0.9631985165664779,0.9843714145407588,0.9746463143093982
